edge_id,src,dst,length_um,radius_um,usage
313911,302802,303877,1.7321,10.7234,1
313912,302803,303878,4.3589,11.7643,1
313913,303878,303879,4.2426,12.0623,1
314056,271648,304016,1.4142,6.8182,1
314901,303879,304841,1.7321,12.0623,1
314910,304850,304851,2.0,7.5452,1
314911,302828,304851,4.1231,8.0884,1
314912,304852,305866,2.2361,7.6468,1
315930,304841,305848,1.7321,12.2262,1
315940,305858,308777,10.7238,3.2394,1
315948,304850,305866,1.7321,7.3817,1
316941,305848,306834,1.7321,12.5682,1
317965,303888,307835,10.2956,3.3839,1
317975,307846,307847,2.0,7.4113,1
317976,307847,307848,1.0,7.5148,1
317977,304852,307848,5.831,7.5794,1
318923,306834,308767,3.4641,12.9219,1
318924,308767,308768,1.4142,13.0191,1
318925,308768,308769,2.8284,12.6654,1
318926,308769,308770,1.4142,12.2055,1
318927,308770,308771,1.4142,11.9157,1
318933,307835,308777,10.247,3.1623,1
318942,307846,308786,2.4495,7.0707,1
319845,308771,309668,3.0,11.9982,1
319847,309668,309670,1.4142,12.1655,1
319862,308786,309685,1.7321,6.7404,1
319864,309685,309687,1.4142,6.7759,1
320702,310499,317241,9.434,4.999,1
320841,309670,310631,7.1414,12.083,1
320843,310631,310633,8.4853,11.7871,1
320849,309687,310639,3.3166,7.1756,1
321031,310806,7434458,12.083,4.1829,1
321817,310633,311586,3.7417,11.89,1
322456,312203,312365,9.0554,3.7936,1
322622,219532,312365,7.8102,3.8643,1
322845,311586,312585,8.544,12.2474,1
322848,312585,312588,2.2361,12.468,1
322849,312588,312589,3.1623,12.2814,1
322850,312589,312590,4.2426,11.7895,1
322859,310639,312599,3.4641,7.4806,1
323801,312590,313524,3.0,11.8732,1
323802,313524,313525,2.2361,12.0623,1
323804,313525,313527,8.6023,11.7204,1
323805,313527,313528,2.8284,11.595,1
323806,313528,313529,1.4142,11.8532,1
324802,313529,314500,1.7321,12.2814,1
324803,314500,314501,1.0,12.5492,1
324819,312599,314517,3.6056,7.9332,1
325799,314501,315466,5.099,12.4097,1
326753,315466,316381,8.6603,12.0998,1
326764,314517,316393,4.5826,9.3128,1
327633,317241,325452,9.0,4.511,1
327768,316381,317374,5.7446,11.6395,1
327776,316393,317382,2.4495,10.899,1
328726,318315,3894703,11.0638,5.8537,1
328729,301831,318318,23.2164,2.9954,1
328732,317374,318321,7.874,11.5969,1
328740,317382,318329,1.4142,11.8433,1
329774,318321,319330,3.0,11.5751,1
329775,319330,319331,5.0,11.5751,1
330809,319331,320324,3.7417,11.7047,1
330812,318329,320328,3.0,12.8912,1
330900,320415,6408421,23.1733,3.5616,2
331013,320519,345939,1.4142,5.7446,1
331922,321381,321382,1.0,11.1803,1
331923,320324,321382,4.3589,11.4425,1
331924,321381,321383,2.8284,11.0902,1
331933,320328,321392,2.4495,13.5275,1
333000,321383,322413,3.7417,10.815,1
333016,321392,322429,1.7321,13.6746,1
334036,322413,323405,1.4142,10.9052,1
334046,323415,323416,1.4142,15.1445,1
334047,322429,323416,2.2361,14.2562,1
335217,323405,324540,3.0,11.1803,1
335229,323415,324551,3.0,15.2454,1
336160,325452,333617,9.0554,4.1231,1
336313,325595,2927410,6.5744,6.8284,1
336326,318315,325607,12.4499,3.9822,1
336346,324540,325625,2.4495,11.1803,1
336352,324551,325631,2.4495,15.3255,1
337412,326631,342051,17.0294,4.511,1
337430,325625,326650,2.4495,11.2691,1
337765,294578,326966,2.2361,6.3121,1
338487,326650,327652,1.7321,11.2691,1
338492,327658,331740,6.4031,14.6716,1
338493,325631,327658,3.0,15.4251,1
339487,327652,328617,3.0,11.1803,1
339488,328617,328618,1.4142,10.8103,1
341304,330389,468583,9.6437,3.6427,2
341542,328618,330617,3.0,10.6974,1
341543,330617,330618,1.4142,10.625,1
342686,325607,331715,10.0499,3.6056,1
342704,330618,331732,1.7321,10.3918,1
342714,331740,332751,2.4495,14.1951,1
343469,300623,332464,1.4142,9.8489,1
343759,332751,333749,1.7321,14.3347,1
344643,333617,340850,9.2736,4.1231,1
344778,333749,335805,4.1231,15.0546,1
345813,318318,334755,21.2603,2.6992,1
346890,335805,337891,3.0,15.6525,1
347974,331732,336860,8.775,10.3675,1
347975,336860,336861,1.4142,10.4385,1
349012,331715,337877,11.1803,3.8643,1
349027,337891,340001,2.4495,15.0373,1
349617,138066,338463,3.9158,7.3485,1
349691,338532,338599,1.4142,6.5557,1
349697,338538,338620,2.2361,6.4031,1
349747,338538,338587,1.0,6.4419,1
349759,338587,338599,1.0,6.5945,1
349780,338620,739105,3.6056,6.7016,1
350119,336861,338950,4.6904,10.7234,1
351191,338950,339998,1.7321,10.8856,1
351192,339998,339999,2.2361,10.7923,1
351194,340001,341010,1.4142,14.0302,1
351211,276273,340018,10.247,3.3839,1
352080,340850,350357,11.9164,4.4068,1
352242,339999,341008,3.0,10.5591,1
352244,341010,342070,1.4142,13.5459,1
352939,341681,526895,1.4142,4.6904,1
353313,342051,358876,16.8819,5.4909,1
353330,341008,342067,1.7321,10.5826,1
353331,342067,342068,1.4142,10.4375,1
353333,342070,344143,3.0,13.0117,1
354396,334755,343095,26.096,2.2361,1
354401,342068,343100,2.4495,10.2468,1
354936,343619,531005,4.3589,9.7974,2
355468,337877,344130,12.3693,4.1231,1
355480,344141,345236,1.4142,11.6612,1
355481,344141,344142,1.4142,12.1106,1
355482,344142,344143,1.4142,12.6292,1
356617,345222,347385,16.5227,3.3028,1
356626,343100,345232,3.4641,10.5562,1
356627,345232,345233,1.4142,10.5562,1
356629,345235,346266,1.7321,9.9747,1
356630,345236,346267,1.4142,11.5738,1
357349,345939,370560,1.7321,5.9545,1
357676,345233,346261,2.4495,10.4628,1
357677,346261,346262,1.4142,10.34,1
357678,346262,346263,1.4142,9.8468,1
357679,346264,347405,4.3589,9.123,1
357680,346264,346265,1.4142,8.4845,1
357681,346266,347410,4.3589,9.6932,1
357682,346267,346268,1.0,10.923,1
357683,345235,346268,1.7321,10.269,1
358838,347385,357862,15.6844,3.0,1
358857,346263,347404,1.7321,9.8468,1
358858,347404,347405,1.4142,9.8468,1
358859,347406,347407,1.0,9.0243,1
358860,346265,347407,3.0,8.5708,1
358862,347406,347409,2.8284,9.2736,1
358863,347409,347410,1.4142,9.3802,1
359510,348042,3704014,17.5942,5.0495,6
360599,349104,374465,1.7321,5.6541,1
360983,344130,349481,11.9164,4.7541,1
360984,349481,349482,4.2426,5.8941,1
360985,349482,355674,11.0,5.0043,1
361882,350357,359754,10.7238,4.5247,1
365196,343095,353603,21.1187,2.5322,1
367389,355674,360903,10.7238,3.3839,1
367390,345222,355675,16.8819,2.9208,1
367858,356123,3746345,22.5364,3.6742,2
368695,356924,546641,11.7473,6.0738,1
369673,357862,360908,18.2757,2.9142,1
370744,358876,375223,17.9165,5.9569,1
371685,359754,368885,11.225,4.4155,1
371813,359876,3941926,20.016,5.1492,1
372346,326966,360398,3.1623,7.0958,1
372362,360413,417846,3.0,6.03,1
372864,360903,363977,11.4455,2.6992,1
372869,360908,364950,14.6969,2.8284,1
373945,361936,374126,25.3772,5.0079,1
376040,363977,364949,10.4881,2.2361,1
376592,364509,364510,7.2801,3.4608,1
376593,364510,416830,7.4833,3.7361,1
377052,355675,364947,17.3781,2.5322,1
377055,364947,364949,8.0623,2.5322,1
377056,364950,371088,16.1555,2.5322,1
377937,332464,365798,1.4142,9.8489,1
378199,366052,3954651,2.5166,3.9324,1
379193,366052,367017,1.7321,4.1829,1
381041,368792,373925,8.124,3.6736,1
381078,304016,368829,2.2361,6.2696,1
381134,368885,378173,9.6954,5.4376,1
381256,359876,369005,15.0665,5.0232,1
382648,370351,455067,22.3383,3.6056,1
382863,370560,396888,1.4142,6.0822,1
383400,371088,378328,16.5529,3.4093,1
385216,368792,372860,5.831,2.3028,1
385793,373425,374464,2.4495,2.3428,1
385794,373425,373426,2.2361,2.118,1
385795,373426,373427,1.0,2.0,1
385796,373427,373428,1.0,2.0,1
385797,373428,373429,1.4142,2.0,1
385798,373429,373430,2.8284,2.0,1
386308,373925,379121,8.124,3.9921,1
386510,374126,382385,24.1661,5.521,1
386849,374461,375509,2.2361,2.639,1
386850,374461,374462,1.0,2.8284,1
386851,374462,374463,1.0,2.8284,1
386852,374463,374464,1.0,2.639,1
386853,374465,429605,2.8284,5.6109,1
386855,373430,374467,3.0,2.118,1
387624,375223,3974228,9.3452,6.521,1
387919,375509,3970393,8.2462,3.0956,1
387922,375512,375513,1.0,2.2361,1
387923,374467,375513,2.4495,2.2361,1
387924,375514,376548,3.3166,2.5322,1
387927,375516,375517,2.0,2.118,1
387928,375514,375517,1.4142,2.5322,1
387929,375516,375518,2.2361,2.0,1
387930,375519,375520,2.0,1.2071,1
387931,375520,375521,1.0,1.7071,1
387932,375518,375521,2.2361,2.0,1
388990,375512,376548,2.4495,2.2361,1
390580,378108,379118,1.4142,3.1583,1
390806,378328,3958813,18.0,4.5274,1
391087,378601,759520,19.3391,3.1583,2
391619,379118,380206,1.0,3.1583,1
391622,379121,382225,7.0,4.5708,1
391808,369005,379308,19.7231,7.9363,1
392727,380206,381265,1.7321,3.1583,1
392976,380439,382397,11.8322,6.117,1
