edge_id,src,dst,length_um,radius_um,usage
113830,80495,81030,13.9642,2.9142,1
114060,65577,80653,31.6193,7.8827,2
114073,76601,80662,28.1568,4.4954,1
114592,81022,81518,9.8489,9.2546,12
114660,81070,429548,59.4643,5.6506,1
114661,81070,440986,29.5852,6.0467,1
114697,81093,430301,67.3721,8.4244,1
114698,81093,81791,9.9499,6.8541,1
114703,81099,435433,19.4651,20.5195,1
114707,81101,436986,5.971,15.0662,1
115076,81030,81366,33.4813,3.6795,1
115110,81389,85321,3.0,6.0828,3
115115,81392,83669,44.1135,5.3327,1
115290,81518,81604,9.2736,10.0234,12
115413,81604,86042,75.6703,10.4375,12
115680,81354,81791,25.632,7.0958,1
115871,81926,83722,117.0045,5.6109,1
115872,81926,93962,36.4803,4.9338,1
116065,82058,439469,14.8549,9.2711,12
116320,82249,438070,10.2956,22.003,1
116919,82249,82693,11.9164,21.1052,1
118008,83482,439839,27.7969,17.7817,1
118279,83669,443550,111.1755,5.8698,1
118329,83708,438933,94.986,6.4128,1
118854,84005,169799,142.0176,25.8185,3
118862,84005,760534,163.025,27.0305,3
119981,84811,703231,25.1794,10.7622,3
120043,84851,450511,87.6242,6.8571,1
120592,85238,87282,9.0,14.3165,1
120615,85254,288224,9.5219,4.5813,1
120617,85255,88196,11.7945,5.4536,1
120803,85376,473266,80.7294,5.9036,1
120804,85376,126069,34.7946,6.1202,1
121145,85621,705242,10.8934,19.2313,18
121303,85727,717602,67.7207,17.829,18
122076,81354,86284,62.7535,13.2548,1
122077,86284,445253,3.6818,20.0131,1
122652,86694,445600,41.2765,21.1326,1
123129,87030,342527,10.0499,5.4,1
123474,87282,700356,5.2345,12.723,1
123585,87370,90931,4.5826,4.3528,1
123833,79657,87541,29.7788,22.9728,6
123834,87541,100950,30.7119,19.9336,6
123974,87631,454730,55.8589,5.1421,1
124031,87673,348454,29.2746,5.3218,1
124355,87899,446768,7.8031,20.033,1
124920,87899,88311,8.775,18.9588,1
124921,88311,89555,14.6287,18.6681,1
124922,79723,88312,90.249,4.6111,1
125662,88835,693962,19.6278,3.4611,1
126367,89348,97412,26.3239,15.6883,18
126941,89754,354556,53.1779,20.7186,8
127100,89555,89882,8.2462,17.8139,1
127320,89882,90032,4.6904,16.1486,1
127590,90208,100443,46.8722,14.6511,12
127592,81646,90208,36.2232,16.3467,12
128614,90931,94573,9.434,6.1964,1
131294,92823,707245,12.7138,8.6254,2
131298,92827,699050,104.3472,5.4218,2
131299,92827,121935,64.846,5.0517,1
131646,93079,101343,260.9732,9.4656,1
132868,93962,126269,74.891,4.1231,1
133390,94321,103486,31.2289,26.5609,5
134579,95184,454086,91.3777,6.6292,21
135285,95684,464429,75.8441,6.3326,1
135327,95711,706540,23.0217,4.3028,1
135328,95711,709217,3.8297,3.4611,1
135501,95835,460542,3.3993,13.2209,1
135800,95184,96045,74.5989,7.5478,21
136053,96232,461205,4.5826,21.2242,1
136140,96293,98512,49.0816,6.0927,1
137090,96863,96945,7.6811,23.0062,1
137296,96045,97081,27.6586,9.3372,21
137761,97412,712281,20.497,12.1838,18
138087,69089,97655,90.3612,3.9496,1
138097,97081,97661,21.4243,9.4124,21
138465,97661,97925,13.6382,9.6075,21
138957,98278,474977,91.4473,6.9567,2
139063,98346,118767,73.135,4.3028,1
139291,98512,104133,244.1536,5.9402,1
139375,78791,98575,36.0275,6.0173,12
140255,99186,113539,23.6467,3.9822,1
142680,100916,466237,32.8684,10.6789,21
142923,100766,101086,52.1249,10.7234,1
143172,100916,101246,9.0,10.1789,21
143310,100766,101343,12.1244,11.3033,1
143930,101778,708041,16.5831,12.8216,3
143942,101788,715723,46.7297,6.7723,2
143943,92823,101788,26.1051,7.6737,2
143974,101809,707465,17.8792,4.9338,1
143975,101809,126842,56.001,4.511,1
144442,102149,142527,82.9337,6.6328,4
145086,101086,102602,40.8044,10.2648,1
146045,103316,136681,61.8237,21.7653,3
146286,103316,103486,31.6899,23.1219,3
146402,101246,103562,71.9444,8.6231,21
146534,103649,472781,8.5375,24.8415,1
146535,103649,473981,6.2716,25.7281,2
146587,103683,109624,45.2573,11.1486,1
146888,103898,117985,16.6497,4.872,1
146889,103898,241153,46.9796,4.3509,1
146930,103927,817407,89.4763,8.5449,1
146932,103927,253195,49.9333,8.7246,1
146946,103938,474277,14.8847,26.7094,1
147223,104133,476473,24.7386,6.7016,1
148040,104733,476018,12.0646,20.5623,2
148082,104762,474231,24.7819,7.0,1
148083,104762,106825,42.6497,6.8875,1
148425,105005,475368,4.714,27.8199,1
148841,105293,113846,128.2381,7.0421,1
149009,100950,105418,13.8764,20.9316,6
149045,105442,347947,13.4743,16.2782,1
149046,105442,117733,37.1202,16.0663,1
149164,98575,105516,15.0333,5.78,12
149979,106103,246266,18.12,5.9713,1
149980,106103,203600,69.3253,4.8139,1
151002,106825,111125,103.0776,8.6886,1
151529,107188,107255,18.0555,17.1082,2
151616,101778,107251,14.5507,13.9071,3
151620,107255,479959,15.8114,16.7374,2
152159,107647,346906,16.9607,6.5557,4
152735,108057,478861,42.5245,6.7785,3
152736,108057,481465,9.3452,3.4758,3
153790,108799,480707,79.5725,6.5355,21
154472,109265,710700,26.3418,3.5811,1
154498,109283,111678,64.5058,5.9713,1
155007,109624,353438,48.7237,12.8133,1
155658,110081,111418,27.037,9.2736,2
156750,110851,111050,4.6904,7.6468,21
157031,111050,112062,34.0147,6.8206,21
157142,111125,491300,113.4637,7.1734,1
157573,111418,486464,14.9778,9.9519,3
157574,111418,111738,16.6733,10.4247,1
157822,111603,716715,23.2376,16.8473,18
158505,112083,202688,61.1199,7.4407,1
158918,112376,491141,113.5805,6.5465,21
158921,112378,498953,140.6961,7.1193,1
158931,111678,112387,107.2707,5.7787,1
158932,112387,496783,105.423,5.458,1
159302,112062,112648,151.3704,6.4155,21
159689,112905,488161,13.3417,6.9873,1
160044,112905,113158,6.0,6.4363,1
160574,113539,151735,48.5163,5.381,1
161036,113846,119873,105.1951,9.1791,1
161217,113972,477529,428.5184,8.0932,3
161891,114446,119715,147.2617,5.2421,21
163131,111603,115329,24.4709,21.7775,18
164235,107251,116145,17.1091,12.6965,3
164237,116145,716327,20.8487,10.5902,3
164450,113972,116296,86.2322,7.2636,3
164709,111415,116468,23.2236,24.1945,1
166527,117733,147477,65.4516,16.7995,1
166737,117878,121010,100.03,6.5927,21
166738,117878,501850,77.9637,7.5745,21
166858,117964,743867,57.2539,22.0491,1
167633,89348,118509,32.4107,11.4874,18
167753,118590,489715,90.9772,5.9907,1
167755,118590,501048,27.8268,5.7439,1
167952,118730,120025,113.0531,5.8912,21
167953,118730,500242,52.7668,6.2417,21
167965,118738,501856,114.9232,5.3218,1
167966,118738,122210,92.7847,5.7446,1
168142,116296,118876,84.6759,6.7371,3
168353,119029,501392,51.5429,6.0981,1
168544,119172,120512,48.4355,9.0759,2
168820,119355,122210,59.3464,6.2264,1
168965,119456,500242,7.3485,6.9432,21
169220,119639,716327,4.714,10.0497,3
